SampleID,Plate,Description,Run,Row,Column,Well,isotope,treatment,ecosystem,sampleID,Density.g.ml,avg_16S_copies,dna_ng_ul,uL_added,dry_soil_wt_g,timepoint,avg_16S_g_soil
DIM.64.11,1,64.11,6,E,7,E7,18O,control,PJ,W1_PJ_19,1.6933088,72212.61135,24.7,45,0.200776288291962,7,5869.87047559636
DIM.64.12,1,64.12,6,F,7,F7,18O,control,PJ,W1_PJ_19,1.6880448,180914.0196,24.7,45,0.200776288291962,7,14705.7673503106
DIM.64.13,1,64.13,6,G,7,G7,18O,control,PJ,W1_PJ_19,1.6838336,402342.5723,24.7,45,0.200776288291962,7,32704.7968778277
DIM.64.14,1,64.14,6,H,7,H7,18O,control,PJ,W1_PJ_19,1.6796224,378360.8848,24.7,45,0.200776288291962,7,30755.4227064804
DIM.64.15,1,64.15,6,A,8,A8,18O,control,PJ,W1_PJ_19,1.6754112,207553.3821,24.7,45,0.200776288291962,7,16871.1731499924
DIM.64.16,1,64.16,6,B,8,B8,18O,control,PJ,W1_PJ_19,1.6722528,117758.0642,24.7,45,0.200776288291962,7,9572.07572733707
DIM.64.17,1,64.17,6,C,8,C8,18O,control,PJ,W1_PJ_19,1.6690944,46109.39665,24.7,45,0.200776288291962,7,3748.04595739629
DIM.64.18,1,64.18,6,D,8,D8,18O,control,PJ,W1_PJ_19,1.6608,60833.31484,24.7,45,0.200776288291962,7,4944.89358626378
DIM.74_2.12,1,74_2_.12,6,E,9,E9,16O,control,PP,W1_PP_2,1.6943616,54233.04818,18.23,55,0.203892387684758,7,6065.6641167541
DIM.74_2.13,1,74_2_.13,6,F,9,F9,16O,control,PP,W1_PP_2,1.6901504,215821.3471,18.23,55,0.203892387684758,7,24138.4145768294
DIM.74_2.14,1,74_2_.14,6,G,9,G9,16O,control,PP,W1_PP_2,1.6848864,884827.8903,18.23,55,0.203892387684758,7,98963.067056135
DIM.74_2.15,1,74_2_.15,6,H,9,H9,16O,control,PP,W1_PP_2,1.681728,1013131.647,18.23,55,0.203892387684758,7,113313.127013616
DIM.74_2.16,1,74_2_.16,6,A,10,A10,16O,control,PP,W1_PP_2,1.676464,506349.7312,18.23,55,0.203892387684758,7,56632.3947876596
DIM.74_2.17,1,74_2_.17,6,B,10,B10,16O,control,PP,W1_PP_2,1.6722528,153183.7725,18.23,55,0.203892387684758,7,17132.7510310388
DIM.74_2.18,1,74_2_.18,6,C,10,C10,16O,control,PP,W1_PP_2,1.665936,67350.49447,18.23,55,0.203892387684758,7,7532.77736107372
DIM.74_2.19,1,74_2_.19,6,D,10,D10,16O,control,PP,W1_PP_2,1.6637,55473.82971,18.23,55,0.203892387684758,7,6204.43861414677
DIM.74_2.4,1,74_2_.4,6,E,8,E8,16O,control,PP,W1_PP_2,1.7312096,12908.80841,18.23,55,0.203892387684758,7,1443.77826049368
DIM.85_2.11,1,85_2_.11,6,E,11,E11,16O,C_N,PP,W1_PP_13,1.6933088,123828.0172,18.54,55,0.242789040135538,7,16215.795813309
DIM.85_2.12,1,85_2_.12,6,F,11,F11,16O,C_N,PP,W1_PP_13,1.6890976,306829.8316,18.54,55,0.242789040135538,7,40180.6474105247
DIM.85_2.13,1,85_2_.13,6,G,11,G11,16O,C_N,PP,W1_PP_13,1.6848864,552457.8022,18.54,55,0.242789040135538,7,72346.6556157104
DIM.85_2.14,1,85_2_.14,6,H,11,H11,16O,C_N,PP,W1_PP_13,1.6785696,381803.2967,18.54,55,0.242789040135538,7,49998.7356668701
DIM.85_2.15,1,85_2_.15,6,A,12,A12,16O,C_N,PP,W1_PP_13,1.6743584,129818.1511,18.54,55,0.242789040135538,7,17000.228855307
DIM.85_2.16,1,85_2_.16,6,B,12,B12,16O,C_N,PP,W1_PP_13,1.6690944,62914.59567,18.54,55,0.242789040135538,7,8238.92896075231
DIM.85_2.17,1,85_2_.17,6,C,12,C12,16O,C_N,PP,W1_PP_13,1.6635,40299.87433,18.54,55,0.242789040135538,7,5277.43678865346
DIM.85_2.4,1,85_2_.4,6,F,10,F10,16O,C_N,PP,W1_PP_13,1.7280512,12354.12431,18.54,55,0.242789040135538,7,1617.82415476808
DIM.85_2.5,1,85_2_.5,6,G,10,G10,16O,C_N,PP,W1_PP_13,1.72384,16404.88294,18.54,55,0.242789040135538,7,2148.2879085968
DIM.85_2.7,1,85_2_.7,6,A,11,A11,16O,C_N,PP,W1_PP_13,1.7122592,26565.58108,18.54,55,0.242789040135538,7,3478.87374922115
DIM.85_2.8,1,85_2_.8,6,B,11,B11,16O,C_N,PP,W1_PP_13,1.7069952,48035.68214,18.54,55,0.242789040135538,7,6290.47311705847
DIM.85_2.9,1,85_2_.9,6,C,11,C11,16O,C_N,PP,W1_PP_13,1.702784,69729.34577,18.54,55,0.242789040135538,7,9131.34893677311
DIM.89_2.10,2,89_2_.10,6,B,1,B1,18O,control,PP,W1_PP_20,1.708048,12828.44686,29.36,35,0.245309341590232,7,1071.84531772884
DIM.89_2.11,2,89_2_.11,6,C,1,C1,18O,control,PP,W1_PP_20,1.7038368,42559.36772,29.36,35,0.245309341590232,7,3555.92999791886
DIM.89_2.12,2,89_2_.12,6,D,1,D1,18O,control,PP,W1_PP_20,1.6985728,51475.44791,29.36,35,0.245309341590232,7,4300.88836337343
DIM.89_2.13,2,89_2_.13,6,E,1,E1,18O,control,PP,W1_PP_20,1.6943616,128369.0529,29.36,35,0.245309341590232,7,10725.5203840125
DIM.89_2.14,2,89_2_.14,6,F,1,F1,18O,control,PP,W1_PP_20,1.6901504,202471.1129,29.36,35,0.245309341590232,7,16916.9126010015
DIM.89_2.15,2,89_2_.15,6,G,1,G1,18O,control,PP,W1_PP_20,1.6859392,300613.3613,29.36,35,0.245309341590232,7,25116.9161218425
DIM.89_2.16,2,89_2_.16,6,H,1,H1,18O,control,PP,W1_PP_20,1.681728,253781.2274,29.36,35,0.245309341590232,7,21203.9869895964
DIM.89_2.17,2,89_2_.17,6,A,2,A2,18O,control,PP,W1_PP_20,1.6775168,255489.1959,29.36,35,0.245309341590232,7,21346.6915632312
DIM.89_2.18,2,89_2_.18,6,B,2,B2,18O,control,PP,W1_PP_20,1.6733056,67078.8917,29.36,35,0.245309341590232,7,5604.59085746917
DIM.89_2.19,2,89_2_.19,6,C,2,C2,18O,control,PP,W1_PP_20,1.6697,35415.4268,29.36,35,0.245309341590232,7,2959.03781690908
DIM.89_2.7,1,89_2_.7,6,G,12,G12,18O,control,PP,W1_PP_20,1.7206816,13115.73801,29.36,35,0.245309341590232,7,1095.84913341386
DIM.89_2.8,1,89_2_.8,6,H,12,H12,18O,control,PP,W1_PP_20,1.7175232,11703.28186,29.36,35,0.245309341590232,7,977.835275041385
DIM.89_2.9,2,89_2_.9,6,A,1,A1,18O,control,PP,W1_PP_20,1.7122592,14170.89417,29.36,35,0.245309341590232,7,1184.00978153527
DIM.34_2.10,1,34_2.10,7,A,2,A2,16O,C_N,MC,W1_MC_10,1.7017312,4006.809992,35.6,30,0.227759922775538,7,256.34571189724
DIM.34_2.11,1,34_2.11,7,B,2,B2,16O,C_N,MC,W1_MC_10,1.6954144,21093.90167,35.6,30,0.227759922775538,7,1349.53522904326
DIM.34_2.12,1,34_2.12,7,C,2,C2,16O,C_N,MC,W1_MC_10,1.6912032,160984.5478,35.6,30,0.227759922775538,7,10299.389936793
DIM.34_2.13,1,34_2.13,7,D,2,D2,16O,C_N,MC,W1_MC_10,1.686992,750529.511,35.6,30,0.227759922775538,7,48017.0065916074
DIM.34_2.14,1,34_2.14,7,E,2,E2,16O,C_N,MC,W1_MC_10,1.681728,1718835.825,35.6,30,0.227759922775538,7,109966.829990401
DIM.34_2.15,1,34_2.15,7,F,2,F2,16O,C_N,MC,W1_MC_10,1.6775168,1049638.36,35.6,30,0.227759922775538,7,67153.2448920906
DIM.34_2.16,1,34_2.16,7,G,2,G2,16O,C_N,MC,W1_MC_10,1.6743584,225074.3713,35.6,30,0.227759922775538,7,14399.6970297867
DIM.34_2.17,1,34_2.17,7,H,2,H2,16O,C_N,MC,W1_MC_10,1.6690944,61646.68467,35.6,30,0.227759922775538,7,3944.00116286718
DIM.34_2.18,1,34_2.18,7,A,3,A3,16O,C_N,MC,W1_MC_10,1.6648832,16555.56649,35.6,30,0.227759922775538,7,1059.18386103025
DIM.34_2.19,1,34_2.19,7,B,3,B3,16O,C_N,MC,W1_MC_10,1.661,11498.47001,35.6,30,0.227759922775538,7,735.643438627652
DIM.34_2.2,1,34_2.2,7,A,1,A1,16O,C_N,MC,W1_MC_10,1.7333152,746.3619607,35.6,30,0.227759922775538,7,47.7503771156267
DIM.34_2.3,1,34_2.3,7,B,1,B1,16O,C_N,MC,W1_MC_10,1.7322624,1105.796183,35.6,30,0.227759922775538,7,70.7460823723496
DIM.34_2.4,1,34_2.4,7,C,1,C1,16O,C_N,MC,W1_MC_10,1.729104,1686.206462,35.6,30,0.227759922775538,7,107.879284710318
DIM.34_2.6,1,34_2.6,7,E,1,E1,16O,C_N,MC,W1_MC_10,1.7206816,1633.207005,35.6,30,0.227759922775538,7,104.48851161103
DIM.34_2.7,1,34_2.7,7,F,1,F1,16O,C_N,MC,W1_MC_10,1.7143648,1453.873839,35.6,30,0.227759922775538,7,93.0152228359593
DIM.34_2.8,1,34_2.8,7,G,1,G1,16O,C_N,MC,W1_MC_10,1.7091008,1489.876421,35.6,30,0.227759922775538,7,95.3185782561952
DIM.36_2.10,2,36_2.10,7,E,7,E7,16O,C_N,MC,W1_MC_12,1.7006784,4876.089079,39.7,25,0.230817102947022,7,283.497419376925
DIM.36_2.11,2,36_2.11,7,F,7,F7,16O,C_N,MC,W1_MC_12,1.6954144,8096.88877,39.7,25,0.230817102947022,7,470.755770472463
DIM.36_2.12,2,36_2.12,7,G,7,G7,16O,C_N,MC,W1_MC_12,1.692256,40705.25289,39.7,25,0.230817102947022,7,2366.61676241705
DIM.36_2.13,2,36_2.13,7,H,7,H7,16O,C_N,MC,W1_MC_12,1.6880448,247388.4008,39.7,25,0.230817102947022,7,14383.2428149503
DIM.36_2.14,2,36_2.14,7,A,8,A8,16O,C_N,MC,W1_MC_12,1.6848864,970420.7063,39.7,25,0.230817102947022,7,56420.5783546521
DIM.36_2.15,2,36_2.15,7,B,8,B8,16O,C_N,MC,W1_MC_12,1.6806752,1981964.582,39.7,25,0.230817102947022,7,115232.071274772
DIM.36_2.16,2,36_2.16,7,C,8,C8,16O,C_N,MC,W1_MC_12,1.6754112,1623105.371,39.7,25,0.230817102947022,7,94367.8789702699
DIM.36_2.17,2,36_2.17,7,D,8,D8,16O,C_N,MC,W1_MC_12,1.6722528,503017.5539,39.7,25,0.230817102947022,7,29245.605673223
DIM.36_2.18,2,36_2.18,7,E,8,E8,16O,C_N,MC,W1_MC_12,1.6680416,215926.0681,39.7,25,0.230817102947022,7,12554.01246589
DIM.36_2.19,2,36_2.19,7,F,8,F8,16O,C_N,MC,W1_MC_12,1.6626,68149.57605,39.7,25,0.230817102947022,7,3962.23871811807
DIM.49_2.1,1,49_2.1,7,C,3,C3,16O,control,PJ,W1_PJ_1,1.7333152,771.8925437,18.9,35,0.248698200723788,7,101.570522100687
DIM.49_2.10,1,49_2.10,7,D,4,D4,16O,control,PJ,W1_PJ_1,1.6890976,122334.7335,18.9,35,0.248698200723788,7,16097.5810092456
DIM.49_2.11,1,49_2.11,7,E,4,E4,16O,control,PJ,W1_PJ_1,1.6848864,327789.5126,18.9,35,0.248698200723788,7,43132.6253966918
DIM.49_2.12,1,49_2.12,7,F,4,F4,16O,control,PJ,W1_PJ_1,1.6806752,311364.8426,18.9,35,0.248698200723788,7,40971.3630281828
DIM.49_2.13,1,49_2.13,7,G,4,G4,16O,control,PJ,W1_PJ_1,1.676464,55904.56563,18.9,35,0.248698200723788,7,7356.27771662747
DIM.49_2.14,1,49_2.14,7,H,4,H4,16O,control,PJ,W1_PJ_1,1.6712,55480.19917,18.9,35,0.248698200723788,7,7300.43688326794
DIM.49_2.15,1,49_2.15,7,A,5,A5,16O,control,PJ,W1_PJ_1,1.6669888,11382.59658,18.9,35,0.248698200723788,7,1497.79433280992
DIM.49_2.16,1,49_2.16,7,B,5,B5,16O,control,PJ,W1_PJ_1,1.6627776,3822.633417,18.9,35,0.248698200723788,7,503.006377161125
DIM.49_2.2,1,49_2.2,7,D,3,D3,16O,control,PJ,W1_PJ_1,1.729104,634.504936,18.9,35,0.248698200723788,7,83.4921883246361
DIM.49_2.3,1,49_2.3,7,E,3,E3,16O,control,PJ,W1_PJ_1,1.7259456,596.3552906,18.9,35,0.248698200723788,7,78.4722157483237
DIM.49_2.4,1,49_2.4,7,F,3,F3,16O,control,PJ,W1_PJ_1,1.7206816,2576.095794,18.9,35,0.248698200723788,7,338.979041724824
DIM.49_2.6,1,49_2.6,7,H,3,H3,16O,control,PJ,W1_PJ_1,1.7091008,1478.815591,18.9,35,0.248698200723788,7,194.591945335442
DIM.49_2.7,1,49_2.7,7,A,4,A4,16O,control,PJ,W1_PJ_1,1.7038368,1214.643139,18.9,35,0.248698200723788,7,159.830456714706
DIM.49_2.8,1,49_2.8,7,B,4,B4,16O,control,PJ,W1_PJ_1,1.6985728,1605.449817,18.9,35,0.248698200723788,7,211.255280867849
DIM.49_2.9,1,49_2.9,7,C,4,C4,16O,control,PJ,W1_PJ_1,1.6943616,11391.12337,18.9,35,0.248698200723788,7,1498.91634197973
DIM.54_2.10,1,54_2.10,7,D,6,D6,16O,C,PJ,W1_PJ_6,1.6996256,6082.980661,24,45,0.2900101941995,7,735.052667836839
DIM.54_2.11,1,54_2.11,7,E,6,E6,16O,C,PJ,W1_PJ_6,1.6964672,13167.67516,24,45,0.2900101941995,7,1591.15001262814
DIM.54_2.12,1,54_2.12,7,F,6,F6,16O,C,PJ,W1_PJ_6,1.6912032,83990.11707,24,45,0.2900101941995,7,10149.1625676289
DIM.54_2.13,1,54_2.13,7,G,6,G6,16O,C,PJ,W1_PJ_6,1.6880448,247357.351,24,45,0.2900101941995,7,29890.0639167433
DIM.54_2.14,1,54_2.14,7,H,6,H6,16O,C,PJ,W1_PJ_6,1.681728,1105481.541,24,45,0.2900101941995,7,133583.715162239
DIM.54_2.15,1,54_2.15,7,A,7,A7,16O,C,PJ,W1_PJ_6,1.676464,435624.8111,24,45,0.2900101941995,7,52639.8483605131
DIM.54_2.16,1,54_2.16,7,B,7,B7,16O,C,PJ,W1_PJ_6,1.6743584,116487.5171,24,45,0.2900101941995,7,14076.0697733286
DIM.54_2.17,1,54_2.17,7,C,7,C7,16O,C,PJ,W1_PJ_6,1.6690944,81404.04697,24,45,0.2900101941995,7,9836.66811266455
DIM.54_2.18,1,54_2.18,7,D,7,D7,16O,C,PJ,W1_PJ_6,1.6648832,39849.27295,24,45,0.2900101941995,7,4815.28974455766
DIM.54_2.2,1,54_2.2,7,D,5,D5,16O,C,PJ,W1_PJ_6,1.7301568,695.626167,24,45,0.2900101941995,7,84.0577832424683
DIM.54_2.3,1,54_2.3,7,E,5,E5,16O,C,PJ,W1_PJ_6,1.7280512,3006.95084,24,45,0.2900101941995,7,363.352665440312
DIM.54_2.4,1,54_2.4,7,F,5,F5,16O,C,PJ,W1_PJ_6,1.72384,2925.548297,24,45,0.2900101941995,7,353.516179063744
DIM.54_2.6,1,54_2.6,7,H,5,H5,16O,C,PJ,W1_PJ_6,1.7164704,3048.897459,24,45,0.2900101941995,7,368.421393407897
DIM.54_2.7,1,54_2.7,7,A,6,A6,16O,C,PJ,W1_PJ_6,1.7049,1726.931824,24,45,0.2900101941995,7,208.678264019807
DIM.54_2.8,1,54_2.8,7,B,6,B6,16O,C,PJ,W1_PJ_6,1.7069952,1841.560751,24,45,0.2900101941995,7,222.529746261536
DIM.54_2.9,1,54_2.9,7,C,6,C6,16O,C,PJ,W1_PJ_6,1.7038368,2431.91553,24,45,0.2900101941995,7,293.866789638367
DIM.6_2.10,2,6_2.10,7,A,1,A1,16O,C,GL,W1_GL_6,1.6964672,12185.35983,18.8,30,0.252333267430461,7,1635.5168408084
DIM.6_2.11,2,6_2.11,7,B,1,B1,16O,C,GL,W1_GL_6,1.6912032,57283.35988,18.8,30,0.252333267430461,7,7688.56242974222
DIM.6_2.12,2,6_2.12,7,C,1,C1,16O,C,GL,W1_GL_6,1.686992,263348.4729,18.8,30,0.252333267430461,7,35346.5854466379
DIM.6_2.13,2,6_2.13,7,D,1,D1,16O,C,GL,W1_GL_6,1.6827808,543944.6376,18.8,30,0.252333267430461,7,73008.1530355777
DIM.6_2.14,2,6_2.14,7,E,1,E1,16O,C,GL,W1_GL_6,1.6775168,375153.084,18.8,30,0.252333267430461,7,50352.9805703905
DIM.6_2.15,2,6_2.15,7,F,1,F1,16O,C,GL,W1_GL_6,1.6733056,255205.624,18.8,30,0.252333267430461,7,34253.6537077392
DIM.6_2.16,2,6_2.16,7,G,1,G1,16O,C,GL,W1_GL_6,1.6690944,111281.1621,18.8,30,0.252333267430461,7,14936.1378915701
DIM.6_2.17,2,6_2.17,7,H,1,H1,16O,C,GL,W1_GL_6,1.6648832,103603.2703,18.8,30,0.252333267430461,7,13905.6126123831
DIM.6_2.18,2,6_2.18,7,A,2,A2,16O,C,GL,W1_GL_6,1.660672,29834.91981,18.8,30,0.252333267430461,7,4004.43765913994
DIM.6_2.2,1,6_2.2,7,A,12,A12,16O,C,GL,W1_GL_6,1.7354208,529.080252,18.8,30,0.252333267430461,7,71.013057829836
DIM.6_2.4,1,6_2.4,7,C,12,C12,16O,C,GL,W1_GL_6,1.7248928,699.1029285,18.8,30,0.252333267430461,7,93.8334713928771
DIM.6_2.5,1,6_2.5,7,D,12,D12,16O,C,GL,W1_GL_6,1.7175232,1428.545645,18.8,30,0.252333267430461,7,191.739143764045
DIM.6_2.6,1,6_2.6,7,E,12,E12,16O,C,GL,W1_GL_6,1.7122592,983.8213091,18.8,30,0.252333267430461,7,132.0483220707
DIM.6_2.7,1,6_2.7,7,F,12,F12,16O,C,GL,W1_GL_6,1.7069952,1179.881131,18.8,30,0.252333267430461,7,158.363436683392
DIM.6_2.8,1,6_2.8,7,G,12,G12,16O,C,GL,W1_GL_6,1.702784,1465.031317,18.8,30,0.252333267430461,7,196.636244205618
DIM.6_2.9,1,6_2.9,7,H,12,H12,16O,C,GL,W1_GL_6,1.6985728,2318.927955,18.8,30,0.252333267430461,7,311.24609990478
DIM.65_2.10,1,65_2.10,7,F,8,F8,18O,control,PJ,W1_PJ_20,1.6954144,88857.23084,22,45,0.345368265456955,7,13949.3034947814
DIM.65_2.11,1,65_2.11,7,G,8,G8,18O,control,PJ,W1_PJ_20,1.6901504,129318.664,22,45,0.345368265456955,7,20301.1648531322
DIM.65_2.12,1,65_2.12,7,H,8,H8,18O,control,PJ,W1_PJ_20,1.6859392,295696.0789,22,45,0.345368265456955,7,46420.01903278
DIM.65_2.13,1,65_2.13,7,A,9,A9,18O,control,PJ,W1_PJ_20,1.6838336,603421.5486,22,45,0.345368265456955,7,94728.4788996962
DIM.65_2.14,1,65_2.14,7,B,9,B9,18O,control,PJ,W1_PJ_20,1.6806752,802962.0331,22,45,0.345368265456955,7,126053.456636153
DIM.65_2.15,1,65_2.15,7,C,9,C9,18O,control,PJ,W1_PJ_20,1.6743584,475425.3409,22,45,0.345368265456955,7,74634.9206095066
DIM.65_2.16,1,65_2.16,7,D,9,D9,18O,control,PJ,W1_PJ_20,1.6690944,167980.7656,22,45,0.345368265456955,7,26370.557111547
DIM.65_2.17,1,65_2.17,7,E,9,E9,18O,control,PJ,W1_PJ_20,1.6648832,48601.15716,22,45,0.345368265456955,7,7629.68061252276
DIM.65_2.18,1,65_2.18,7,F,9,F9,18O,control,PJ,W1_PJ_20,1.660672,23691.91851,22,45,0.345368265456955,7,3719.28945506647
DIM.65_2.2,1,65_2.2,7,F,7,F7,18O,control,PJ,W1_PJ_20,1.7333152,603.3052207,22,45,0.345368265456955,7,94.710217097402
DIM.65_2.3,1,65_2.3,7,G,7,G7,18O,control,PJ,W1_PJ_20,1.7280512,1421.487453,22,45,0.345368265456955,7,223.153025459743
DIM.65_2.4,1,65_2.4,7,H,7,H7,18O,control,PJ,W1_PJ_20,1.72384,1807.27821,22,45,0.345368265456955,7,283.716609357205
DIM.65_2.5,1,65_2.5,7,A,8,A8,18O,control,PJ,W1_PJ_20,1.7196288,1506.392805,22,45,0.345368265456955,7,236.481940981676
DIM.65_2.6,1,65_2.6,7,B,8,B8,18O,control,PJ,W1_PJ_20,1.7143648,2099.414749,22,45,0.345368265456955,7,329.577831971309
DIM.65_2.7,1,65_2.7,7,C,8,C8,18O,control,PJ,W1_PJ_20,1.7122592,2483.708442,22,45,0.345368265456955,7,389.906398415607
DIM.65_2.8,1,65_2.8,7,D,8,D8,18O,control,PJ,W1_PJ_20,1.7069952,11086.66249,22,45,0.345368265456955,7,1740.44608812636
DIM.65_2.9,1,65_2.9,7,E,8,E8,18O,control,PJ,W1_PJ_20,1.6996256,12935.24955,22,45,0.345368265456955,7,2030.64759106198
DIM.66_2.10,2,66_2.10,7,G,9,G9,18O,control,PJ,W1_PJ_21,1.7006784,19439.68669,21.6,45,0.314797390284928,7,2833.13085091141
DIM.66_2.11,2,66_2.11,7,H,9,H9,18O,control,PJ,W1_PJ_21,1.6954144,64987.25317,21.6,45,0.314797390284928,7,9471.21189801014
DIM.66_2.12,2,66_2.12,7,A,10,A10,18O,control,PJ,W1_PJ_21,1.6912032,140895.0088,21.6,45,0.314797390284928,7,20533.9727196352
DIM.66_2.13,2,66_2.13,7,B,10,B10,18O,control,PJ,W1_PJ_21,1.6880448,224187.6724,21.6,45,0.314797390284928,7,32673.0065766539
DIM.66_2.14,2,66_2.14,7,C,10,C10,18O,control,PJ,W1_PJ_21,1.6827808,751958.128,21.6,45,0.314797390284928,7,109590.026063861
DIM.66_2.15,2,66_2.15,7,D,10,D10,18O,control,PJ,W1_PJ_21,1.6806752,1540994.232,21.6,45,0.314797390284928,7,224583.779017466
DIM.66_2.16,2,66_2.16,7,E,10,E10,18O,control,PJ,W1_PJ_21,1.6754112,1610047.095,21.6,45,0.314797390284928,7,234647.510991588
DIM.66_2.17,2,66_2.17,7,F,10,F10,18O,control,PJ,W1_PJ_21,1.6712,493458.1684,21.6,45,0.314797390284928,7,71916.3627903243
DIM.66_2.18,2,66_2.18,7,G,10,G10,18O,control,PJ,W1_PJ_21,1.6680416,136856.8237,21.6,45,0.314797390284928,7,19945.4495108539
DIM.66_2.19,2,66_2.19,7,H,10,H10,18O,control,PJ,W1_PJ_21,1.6617248,50473.75005,21.6,45,0.314797390284928,7,7356.0207377934
DIM.66_2.3,2,66_2.3,7,H,8,H8,18O,control,PJ,W1_PJ_21,1.7301568,2135.959914,21.6,45,0.314797390284928,7,311.293799389083
DIM.66_2.5,2,66_2.5,7,B,9,B9,18O,control,PJ,W1_PJ_21,1.7227872,2094.324083,21.6,45,0.314797390284928,7,305.225812842257
DIM.66_2.6,2,66_2.6,7,C,9,C9,18O,control,PJ,W1_PJ_21,1.718576,4170.027547,21.6,45,0.314797390284928,7,607.737865375861
DIM.66_2.7,2,66_2.7,7,D,9,D9,18O,control,PJ,W1_PJ_21,1.713312,6602.841277,21.6,45,0.314797390284928,7,962.295001141297
DIM.66_2.8,2,66_2.8,7,E,9,E9,18O,control,PJ,W1_PJ_21,1.7091008,4522.832469,21.6,45,0.314797390284928,7,659.155489785712
DIM.66_2.9,2,66_2.9,7,F,9,F9,18O,control,PJ,W1_PJ_21,1.7038368,10205.54847,21.6,45,0.314797390284928,7,1487.35186332516
DIM.70_2.10,2,70_2.10,7,A,12,A12,18O,C_N,PJ,W1_PJ_28,1.6933088,69574.03058,21.2,40,0.246219481115245,7,8080.41590023764
DIM.70_2.11,2,70_2.11,7,B,12,B12,18O,C_N,PJ,W1_PJ_28,1.6890976,219734.6258,21.2,40,0.246219481115245,7,25520.2573337399
DIM.70_2.12,2,70_2.12,7,C,12,C12,18O,C_N,PJ,W1_PJ_28,1.6848864,391197.8085,21.2,40,0.246219481115245,7,45434.2082180618
DIM.70_2.13,2,70_2.13,7,D,12,D12,18O,C_N,PJ,W1_PJ_28,1.6806752,903535.2452,21.2,40,0.246219481115245,7,104937.726057773
DIM.70_2.14,2,70_2.14,7,E,12,E12,18O,C_N,PJ,W1_PJ_28,1.676464,972358.4656,21.2,40,0.246219481115245,7,112930.941914174
DIM.70_2.15,2,70_2.15,7,F,12,F12,18O,C_N,PJ,W1_PJ_28,1.6722528,411348.197,21.2,40,0.246219481115245,7,47774.4998221847
DIM.70_2.16,2,70_2.16,7,G,12,G12,18O,C_N,PJ,W1_PJ_28,1.6680416,123427.5932,21.2,40,0.246219481115245,7,14335.0367702866
DIM.70_2.17,2,70_2.17,7,H,12,H12,18O,C_N,PJ,W1_PJ_28,1.6648832,62326.46811,21.2,40,0.246219481115245,7,7238.67482914626
DIM.70_2.5,2,70_2.5,7,D,11,D11,18O,C_N,PJ,W1_PJ_28,1.7164704,4911.366873,21.2,40,0.246219481115245,7,570.412359922954
DIM.70_2.6,2,70_2.6,7,E,11,E11,18O,C_N,PJ,W1_PJ_28,1.7112064,16627.16034,21.2,40,0.246219481115245,7,1931.0994298749
DIM.70_2.7,2,70_2.7,7,F,11,F11,18O,C_N,PJ,W1_PJ_28,1.7059424,29181.20972,21.2,40,0.246219481115245,7,3389.14260168563
DIM.70_2.8,2,70_2.8,7,G,11,G11,18O,C_N,PJ,W1_PJ_28,1.7017312,49480.44114,21.2,40,0.246219481115245,7,5746.72101077558
DIM.70_2.9,2,70_2.9,7,H,11,H11,18O,C_N,PJ,W1_PJ_28,1.69752,62839.23669,21.2,40,0.246219481115245,7,7298.22842051409
DIM.90_2.1,1,90_2.1,7,G,9,G9,18O,control,PP,W1_PP_21,1.7354208,850.1400494,18,60,0.204144417830227,7,96.4174141438463
DIM.90_2.10,1,90_2.10,7,H,10,H10,18O,control,PP,W1_PP_21,1.6933088,125227.9343,18,60,0.204144417830227,7,14202.5465243086
DIM.90_2.11,1,90_2.11,7,A,11,A11,18O,control,PP,W1_PP_21,1.6880448,139502.1242,18,60,0.204144417830227,7,15821.4332949383
DIM.90_2.12,1,90_2.12,7,B,11,B11,18O,control,PP,W1_PP_21,1.6848864,223684.1599,18,60,0.204144417830227,7,25368.8181114605
DIM.90_2.13,1,90_2.13,7,C,11,C11,18O,control,PP,W1_PP_21,1.6806752,444537.6684,18,60,0.204144417830227,7,50416.6019550692
DIM.90_2.14,1,90_2.14,7,D,11,D11,18O,control,PP,W1_PP_21,1.676464,864870.1491,18,60,0.204144417830227,7,98088.0072704228
DIM.90_2.15,1,90_2.15,7,E,11,E11,18O,control,PP,W1_PP_21,1.6722528,238512.5745,18,60,0.204144417830227,7,27050.561481384
DIM.90_2.16,1,90_2.16,7,F,11,F11,18O,control,PP,W1_PP_21,1.6690944,79990.90775,18,60,0.204144417830227,7,9072.05405240841
DIM.90_2.17,1,90_2.17,7,G,11,G11,18O,control,PP,W1_PP_21,1.6648832,34415.77712,18,60,0.204144417830227,7,3903.21599129847
DIM.90_2.18,1,90_2.18,7,H,11,H11,18O,control,PP,W1_PP_21,1.660672,19945.0098,18,60,0.204144417830227,7,2262.03467457732
DIM.90_2.2,1,90_2.2,7,H,9,H9,18O,control,PP,W1_PP_21,1.7333152,3057.726782,18,60,0.204144417830227,7,346.787696552935
DIM.90_2.3,1,90_2.3,7,A,10,A10,18O,control,PP,W1_PP_21,1.7259456,2504.363726,18,60,0.204144417830227,7,284.028819377449
DIM.90_2.4,1,90_2.4,7,B,10,B10,18O,control,PP,W1_PP_21,1.7196288,2597.175898,18,60,0.204144417830227,7,294.554978722171
DIM.90_2.5,1,90_2.5,7,C,10,C10,18O,control,PP,W1_PP_21,1.7154176,4865.094493,18,60,0.204144417830227,7,551.76771275696
